time_hours,Tf_0*L,Tf_0.25*L,Tf_0.50*L,Tf_0.75*L,Tf_1*L,Ts_0*L,Ts_0.25*L,Ts_0.50*L,Ts_0.75*L,Ts_1*L
13.527778,31.21,36.16,19.17,-1.13,-11.8,37.67,33.53,13.16,-5.83,-13
13.555556,29.82,36.22,20.07,-0.21,-11.39,36.71,33.93,14.18,-5,-12.76
13.583333,28.37,36.21,20.94,0.72,-10.95,35.69,34.26,15.18,-4.15,-12.49
13.611111,26.88,36.14,21.77,1.65,-10.49,34.61,34.54,16.15,-3.3,-12.2
13.638889,25.34,36,22.57,2.58,-10,33.47,34.76,17.1,-2.43,-11.87
13.666667,23.75,35.8,23.33,3.51,-9.49,32.27,34.91,18.02,-1.55,-11.52
13.694444,22.12,35.54,24.04,4.44,-8.96,31.01,35,18.91,-0.66,-11.14
13.722222,20.46,35.21,24.72,5.37,-8.4,29.7,35.04,19.77,0.23,-10.74
13.75,18.76,34.83,25.36,6.29,-7.82,28.33,35,20.59,1.12,-10.31
13.777778,17.04,34.38,25.95,7.21,-7.22,26.92,34.91,21.38,2.02,-9.85
13.805556,15.28,33.87,26.49,8.11,-6.61,25.46,34.76,22.14,2.92,-9.37
13.833333,13.5,33.3,26.99,9.01,-5.97,23.96,34.54,22.86,3.82,-8.87
13.861111,11.7,32.67,27.45,9.89,-5.32,22.41,34.26,23.53,4.72,-8.35
13.888889,9.88,31.98,27.85,10.76,-4.66,20.83,33.93,24.17,5.61,-7.8
13.916667,8.05,31.24,28.21,11.61,-3.98,19.21,33.53,24.77,6.49,-7.24
13.944444,6.2,30.45,28.52,12.44,-3.29,17.56,33.07,25.32,7.37,-6.65
13.972222,4.35,29.6,28.77,13.26,-2.58,15.89,32.56,25.83,8.24,-6.05
14,2.5,28.7,28.98,14.05,-1.87,14.18,31.99,26.3,9.1,-5.44
14.027778,0.65,27.75,29.14,14.82,-1.15,12.46,31.36,26.72,9.95,-4.8
14.055556,-1.2,26.75,29.25,15.57,-0.42,10.71,30.68,27.09,10.78,-4.16
14.083333,-3.05,25.71,29.3,16.3,0.31,8.95,29.95,27.42,11.59,-3.5
14.111111,-4.88,24.62,29.31,16.99,1.05,7.18,29.16,27.7,12.39,-2.82
14.138889,-6.7,23.49,29.26,17.66,1.79,5.4,28.32,27.93,13.17,-2.14
14.166667,-8.5,22.33,29.16,18.3,2.53,3.61,27.44,28.11,13.93,-1.45
14.194444,-10.28,21.12,29.02,18.91,3.28,1.82,26.5,28.24,14.66,-0.75
14.222222,-12.04,19.88,28.82,19.49,4.02,0.03,25.53,28.33,15.38,-0.05
14.25,-13.76,18.61,28.57,20.04,4.76,-1.75,24.5,28.36,16.07,0.66
14.277778,-15.46,17.3,28.27,20.55,5.49,-3.52,23.44,28.35,16.73,1.37
14.305556,-17.12,15.97,27.93,21.03,6.22,-5.29,22.34,28.29,17.36,2.09
14.333333,-18.75,14.61,27.53,21.47,6.94,-7.03,21.2,28.18,17.97,2.81
14.361111,-20.34,13.24,27.09,21.88,7.65,-8.77,20.02,28.02,18.55,3.52
14.388889,-21.88,11.84,26.6,22.25,8.35,-10.47,18.81,27.81,19.09,4.24
14.416667,-23.37,10.42,26.07,22.58,9.05,-12.16,17.57,27.55,19.61,4.95
14.444444,-24.82,8.99,25.49,22.87,9.72,-13.81,16.3,27.25,20.09,5.65
14.472222,-26.21,7.54,24.87,23.13,10.39,-15.44,15.01,26.9,20.54,6.35
14.5,-27.55,6.09,24.21,23.34,11.04,-17.03,13.69,26.5,20.95,7.04
14.527778,-28.83,4.63,23.5,23.52,11.67,-18.59,12.35,26.06,21.33,7.73
14.555556,-30.06,3.16,22.76,23.65,12.29,-20.1,11,25.57,21.67,8.4
14.583333,-31.22,1.7,21.98,23.75,12.89,-21.57,9.62,25.04,21.98,9.06
14.611111,-32.31,0.24,21.16,23.8,13.46,-22.99,8.24,24.47,22.25,9.71
14.638889,-33.34,-1.22,20.3,23.81,14.02,-24.37,6.84,23.85,22.48,10.35
14.666667,-34.31,-2.68,19.41,23.79,14.55,-25.7,5.43,23.19,22.67,10.97
14.694444,-35.2,-4.12,18.49,23.72,15.07,-26.97,4.02,22.5,22.83,11.58
14.722222,-36.02,-5.55,17.54,23.61,15.55,-28.18,2.61,21.77,22.94,12.16
14.75,-36.76,-6.96,16.57,23.47,16.01,-29.34,1.19,21,23.02,12.73
14.777778,-37.44,-8.36,15.56,23.28,16.45,-30.44,-0.22,20.2,23.06,13.28
14.805556,-38.03,-9.74,14.53,23.05,16.86,-31.47,-1.62,19.36,23.06,13.81
14.833333,-38.55,-11.09,13.48,22.79,17.24,-32.44,-3.02,18.49,23.02,14.32
14.861111,-38.99,-12.42,12.41,22.49,17.6,-33.34,-4.41,17.59,22.94,14.8
14.888889,-39.35,-13.71,11.32,22.15,17.92,-34.18,-5.78,16.67,22.82,15.26
14.916667,-39.64,-14.98,10.21,21.77,18.22,-34.94,-7.14,15.71,22.67,15.7
14.944444,-39.84,-16.22,9.09,21.35,18.48,-35.64,-8.48,14.74,22.47,16.11
14.972222,-39.96,-17.42,7.96,20.9,18.72,-36.26,-9.8,13.73,22.24,16.5
15,-40,-18.58,6.81,20.42,18.92,-36.8,-11.1,12.71,21.97,16.85
15.027778,-39.96,-19.7,5.66,19.9,19.1,-37.28,-12.37,11.67,21.67,17.19
15.055556,-39.84,-20.78,4.5,19.35,19.24,-37.67,-13.61,10.61,21.32,17.49
15.083333,-39.64,-21.82,3.34,18.76,19.35,-37.99,-14.82,9.54,20.94,17.76
15.111111,-39.35,-22.81,2.18,18.15,19.43,-38.23,-16,8.45,20.53,18.01
15.138889,-38.99,-23.75,1.02,17.51,19.47,-38.4,-17.15,7.35,20.09,18.23
15.166667,-38.55,-24.64,-0.14,16.84,19.49,-38.49,-18.26,6.25,19.61,18.41
15.194444,-38.03,-25.49,-1.3,16.14,19.47,-38.5,-19.32,5.13,19.09,18.57
15.222222,-37.44,-26.27,-2.44,15.41,19.42,-38.43,-20.35,4.01,18.55,18.69
15.25,-36.76,-27.01,-3.58,14.66,19.33,-38.28,-21.33,2.89,17.98,18.79
15.277778,-36.02,-27.69,-4.71,13.89,19.22,-38.06,-22.27,1.77,17.37,18.85
15.305556,-35.2,-28.31,-5.82,13.1,19.07,-37.76,-23.16,0.65,16.74,18.88
15.333333,-34.31,-28.87,-6.92,12.29,18.9,-37.38,-24.01,-0.47,16.08,18.89
15.361111,-33.34,-29.37,-8,11.46,18.69,-36.92,-24.8,-1.58,15.4,18.86
15.388889,-32.31,-29.81,-9.05,10.61,18.45,-36.4,-25.54,-2.68,14.69,18.8
15.416667,-31.22,-30.2,-10.09,9.75,18.18,-35.79,-26.23,-3.78,13.96,18.71
15.444444,-30.06,-30.52,-11.11,8.87,17.88,-35.12,-26.86,-4.86,13.21,18.58
15.472222,-28.83,-30.77,-12.09,7.98,17.55,-34.37,-27.44,-5.93,12.44,18.43
15.5,-27.55,-30.96,-13.06,7.09,17.19,-33.55,-27.96,-6.98,11.65,18.25
15.527778,-26.21,-31.09,-13.99,6.18,16.81,-32.67,-28.42,-8.02,10.84,18.04
15.555556,-24.82,-31.16,-14.89,5.27,16.4,-31.71,-28.83,-9.03,10.02,17.79
15.583333,-23.37,-31.16,-15.75,4.35,15.96,-30.69,-29.17,-10.02,9.18,17.52
15.611111,-21.88,-31.1,-16.59,3.42,15.5,-29.61,-29.46,-10.99,8.33,17.22
15.638889,-20.34,-30.97,-17.38,2.5,15.01,-28.47,-29.68,-11.94,7.47,16.9
15.666667,-18.75,-30.78,-18.14,1.58,14.5,-27.27,-29.84,-12.85,6.6,16.54
15.694444,-17.12,-30.53,-18.86,0.65,13.97,-26.01,-29.94,-13.74,5.72,16.16
15.722222,-15.46,-30.21,-19.54,-0.26,13.41,-24.7,-29.98,-14.6,4.84,15.76
15.75,-13.76,-29.83,-20.18,-1.18,12.84,-23.33,-29.96,-15.42,3.95,15.33
15.777778,-12.04,-29.39,-20.78,-2.08,12.24,-21.92,-29.88,-16.21,3.06,14.87
15.805556,-10.28,-28.89,-21.33,-2.98,11.63,-20.46,-29.73,-16.97,2.17,14.39
15.833333,-8.5,-28.33,-21.84,-3.87,11,-18.96,-29.52,-17.69,1.27,13.89
15.861111,-6.7,-27.71,-22.3,-4.74,10.35,-17.41,-29.26,-18.37,0.39,13.37
15.888889,-4.88,-27.03,-22.71,-5.61,9.69,-15.83,-28.93,-19.01,-0.5,12.83
15.916667,-3.05,-26.3,-23.07,-6.45,9.02,-14.21,-28.54,-19.61,-1.38,12.26
15.944444,-1.2,-25.51,-23.39,-7.28,8.33,-12.56,-28.09,-20.17,-2.25,11.68
15.972222,0.65,-24.66,-23.66,-8.09,7.64,-10.89,-27.58,-20.68,-3.11,11.09
16,0.65,-23.77,-23.88,-8.88,6.93,-9.18,-27.02,-21.16,-3.97,10.47
